day,L,M,S
613,-0.27700000000000002,10.6753,0.12325
614,-0.2772,10.6821,0.12325
615,-0.27729999999999999,10.6889,0.12325999999999999
616,-0.27750000000000002,10.6957,0.12325999999999999
617,-0.2777,10.702500000000001,0.12325999999999999
618,-0.27789999999999998,10.709300000000001,0.12327
619,-0.27800000000000002,10.716100000000001,0.12327
620,-0.2782,10.722899999999999,0.12327
621,-0.27839999999999998,10.729699999999999,0.12328
622,-0.27860000000000001,10.736499999999999,0.12328
623,-0.2787,10.7433,0.12328
624,-0.27889999999999998,10.7501,0.12329
625,-0.27910000000000001,10.7569,0.12329
626,-0.27929999999999999,10.7637,0.12330000000000001
627,-0.27939999999999998,10.7705,0.12330000000000001
628,-0.27960000000000002,10.7773,0.12330000000000001
629,-0.27979999999999999,10.7841,0.12331
630,-0.27989999999999998,10.790900000000001,0.12331
631,-0.28010000000000002,10.797700000000001,0.12332
632,-0.28029999999999999,10.804500000000001,0.12332
